URL,List Entry Number,Heritage Category,Grade,Heritage Asset Name,Alternative Name,Monument Type,Period Name,Phase Display Date,Main Material,Covering Material,Address Line 1,Address Line2,Address Line3,Address Line4,Address Line5,Post Town,Post Code,Parish,District/Unitary Authority,County,Locality,NGR,Latitude,Longitude,First Designated Date,Last Amendment Date,Legacy Number
https://historicengland.org.uk/listing/the-list/list-entry/1185725,1185725,Listing,II,DOORWAY TO SOUTH OF RECTORY GREEN,,"GATE, VICARAGE, WALL, ","POST MEDIEVAL, ","C18, ","SANDSTONE, STONE, ",,DOORWAY TO SOUTH OF RECTORY GREEN,,NEWCASTLE ROAD,,,,,Non Civil Parish,South Tyneside,,"WEST BOLDON, BOLDON",NZ 34888 60988,54.94234094,-1.45693129,26 February 1985,26 February 1985,303721
https://historicengland.org.uk/listing/the-list/list-entry/1185751,1185751,Listing,II,TOMB 22 METRES SOUTH OF THE SOUTH PORCH OF THE CHURCH OF SAINT NICHOLAS,,"RAILINGS, TOMB, ","POST MEDIEVAL, ","mid C19, ","IRON, SANDSTONE, ",,TOMB 22 METRES SOUTH OF THE SOUTH PORCH OF THE CHURCH OF SAINT NICHOLAS,,RECTORY BANK,,,,,Non Civil Parish,South Tyneside,,"WEST BOLDON, BOLDON",NZ 35107 61098,54.94331407,-1.45349949,26 February 1985,26 February 1985,303726
https://historicengland.org.uk/listing/the-list/list-entry/1185760,1185760,Listing,II,SOUTH LODGE,,"DETACHED HOUSE, ","EARLY 20TH CENTURY, ","Built 1907, ","PEBBLEDASH, RENDER, SANDSTONE, ","TILE, ",SOUTH LODGE,,SOUTH LANE,,,,,Non Civil Parish,South Tyneside,,"EAST BOLDON, BOLDON",NZ 36454 60656,54.93924606,-1.43252945,26 February 1985,26 February 1985,303728
https://historicengland.org.uk/listing/the-list/list-entry/1185776,1185776,Listing,II,THE ALBERT PUBLIC HOUSE,,"PUBLIC HOUSE, ","EARLY 20TH CENTURY, ","Constructed 1908, ","BRICK, FAIENCE, ","SLATE, ",THE ALBERT PUBLIC HOUSE,,ALBERT STREET,,,,,Non Civil Parish,South Tyneside,,HEBBURN,NZ 30633 64982,54.97850901,-1.52292398,26 February 1985,26 February 1985,303731
https://historicengland.org.uk/listing/the-list/list-entry/1185819,1185819,Listing,II,CHURCH OF ST JOHN,HEBBURN HALL,"PARISH CHURCH, SERVICE WING, ","POST MEDIEVAL, ","Converted 1886-7, Original usage built late C18-early C19, ","ASHLAR, RUBBLE, SANDSTONE, ","SLATE, ",CHURCH OF ST JOHN,,CANNING STREET,,,,,Non Civil Parish,South Tyneside,,HEBBURN,NZ 31075 64182,54.97129305,-1.51610487,28 May 1948,28 May 1948,303733
https://historicengland.org.uk/listing/the-list/list-entry/1185857,1185857,Listing,II,ENTRANCE LODGE TO HEBBURN CEMETERY,,"CEMETERY LODGE, ","POST MEDIEVAL, ","1890, ","ASHLAR, RUBBLE, SANDSTONE, STONE, ","SLATE, ",ENTRANCE LODGE TO HEBBURN CEMETERY,157,VICTORIA ROAD WEST,,,,,Non Civil Parish,South Tyneside,,HEBBURN,NZ 30660 63849,54.96832635,-1.52262286,26 February 1985,26 February 1985,303740
https://historicengland.org.uk/listing/the-list/list-entry/1185873,1185873,Listing,II,MAIN DIKE STONE,,"MARKER STONE, ","POST MEDIEVAL, ","c1828, ","ASHLAR, SANDSTONE, ",,MAIN DIKE STONE,,AIDAN WALK,,,,,Non Civil Parish,Newcastle upon Tyne,,GOSFORTH,NZ 25031 68276,55.00842034,-1.61016012,30 March 1987,30 March 1987,304331
https://historicengland.org.uk/listing/the-list/list-entry/1185874,1185874,Listing,II,MORTUARY GATEWAY AND CHAPELS IN HEBBURN CEMETERY,,"GATE, MORTUARY CHAPEL, ","POST MEDIEVAL, ","Built 1890, Erected 1890, ","ASHLAR, RUBBLE, SANDSTONE, STONE, ","SLATE, TILE, ",MORTUARY GATEWAY AND CHAPELS IN HEBBURN CEMETERY,,VICTORIA ROAD WEST,,,,,Non Civil Parish,South Tyneside,,HEBBURN,NZ 30875 63848,54.96830414,-1.5192648,26 February 1985,26 February 1985,303742
https://historicengland.org.uk/listing/the-list/list-entry/1185882,1185882,Listing,II,"BEDE MONASTERY MUSEUM&#x0D;
JARROW OLD HALL",JARROW OLD HALL,"COUNTRY HOUSE, MUSEUM, ","MID 20TH CENTURY, POST MEDIEVAL, ","Constructed 1785, Converted by 1949, ","BRICK, STONE, ","WELSH SLATE, ",BEDE MONASTERY MUSEUM,,CHURCH BANK,,,,,Non Civil Parish,South Tyneside,,JARROW,NZ 33783 65406,54.98211612,-1.47366098,18 January 1949,26 February 1985,303744
,,,,,,,,,,,JARROW OLD HALL,,CHURCH BANK,,,,,Non Civil Parish,South Tyneside,,JARROW,NZ 33783 65406,54.98211612,-1.47366098,18 January 1949,26 February 1985,303744
https://historicengland.org.uk/listing/the-list/list-entry/1185883,1185883,Listing,II,No name for this Entry,,"GATE LODGE, HOUSE, ","POST MEDIEVAL, ","Mid C19, ","ASHLAR, SANDSTONE, ","SLATE, ",,2,THE DRIVE,,,,,Non Civil Parish,Newcastle upon Tyne,,GOSFORTH,NZ 24454 67381,55.00040646,-1.61925773,30 March 1987,30 March 1987,304333
https://historicengland.org.uk/listing/the-list/list-entry/1185892,1185892,Listing,II,No name for this Entry,,"TERRACE, TERRACED HOUSE, ","MODERN, POST MEDIEVAL, ","c1845, C20, ","ASHLAR, SANDSTONE, ","SLATE, ",,23-33,THE GROVE,,,,,Non Civil Parish,Newcastle upon Tyne,,GOSFORTH,NZ 24619 67647,55.00278863,-1.61665567,23 January 1976,23 January 1976,304337
https://historicengland.org.uk/listing/the-list/list-entry/1186001,1186001,Listing,II,THE COUNTY HOTEL,,"HOTEL, PUBLIC HOUSE, ","MODERN, POST MEDIEVAL, ","c1900, Mid C19, ","ASHLAR, SANDSTONE, ","SLATE, ",THE COUNTY HOTEL,,HIGH STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,GOSFORTH,NZ 24403 67739,55.00362592,-1.62002458,30 March 1987,30 March 1987,304340
https://historicengland.org.uk/listing/the-list/list-entry/1186032,1186032,Listing,II,CLUBHOUSE IN JARROW PARK,,"CLUBHOUSE, GATE LODGE, PARK, WORKERS COTTAGE, ","POST MEDIEVAL, ","1876, ","RUBBLE, SANDSTONE, WHINSTONE, ","SLATE, ",CLUBHOUSE IN JARROW PARK,,SUSSEX STREET,,,,,Non Civil Parish,South Tyneside,,JARROW,NZ 32426 64716,54.97600574,-1.49494143,26 February 1985,26 February 1985,303762
https://historicengland.org.uk/listing/the-list/list-entry/1186050,1186050,Listing,II,NEWBURN PUMPING STATION,,"PUMPING STATION, ","POST MEDIEVAL, ","1854-5, ","SANDSTONE, ","SLATE, ",NEWBURN PUMPING STATION,,GRANGE ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,"NEWBURN, THROCKLEY",NZ 15960 65589,54.98464616,-1.7521369,30 March 1987,30 March 1987,304350
https://historicengland.org.uk/listing/the-list/list-entry/1186057,1186057,Listing,II,VALVE HOUSE WEST OF JUNCTION WITH COACH ROAD,,"VALVE HOUSE, ","POST MEDIEVAL, ","c1890, ","ASHLAR, BRICK, ","SLATE, TILE, WOOD, ",VALVE HOUSE WEST OF JUNCTION WITH COACH ROAD,,HEXHAM ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,THROCKLEY,NZ1527766844,54.99594821,-1.76274594,30 March 1987,30 March 1987,304352
https://historicengland.org.uk/listing/the-list/list-entry/1186066,1186066,Listing,II,CHURCH OF ST MARY,,"PARISH CHURCH, ","POST MEDIEVAL, ","Built 1887, ","ASHLAR, PLASTER, RUBBLE, SANDSTONE, WOOD, ","STONE, ",CHURCH OF ST MARY,,NEWBURN ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,THROCKLEY,NZ 15856 66815,54.9956664,-1.75369463,30 March 1987,30 March 1987,304357
https://historicengland.org.uk/listing/the-list/list-entry/1186074,1186074,Listing,II,HOUSING DEPARTMENT AREA OFFICES,,"LOCAL GOVERNMENT OFFICE, ","EARLY 20TH CENTURY, ","Constructed 1910, ","ASHLAR, BRICK, STONE, ","LEAD, SLATE, ",HOUSING DEPARTMENT AREA OFFICES,,NEWBURN ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,"NEWBURN, THROCKLEY",NZ 16492 65562,54.98438633,-1.74382536,30 March 1987,30 March 1987,304359
https://historicengland.org.uk/listing/the-list/list-entry/1186082,1186082,Listing,II,CHURCH OF HOLY SAVIOUR,,"PARISH CHURCH, ","POST MEDIEVAL, ","Built 1836-1837, ","ASHLAR, PLASTER, SANDSTONE, STONE, TIMBER, ","SLATE, ",CHURCH OF HOLY SAVIOUR,,SCOTSWOOD ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,THROCKLEY,NZ 18830 64471,54.97450019,-1.70736311,30 March 1987,30 March 1987,304361
https://historicengland.org.uk/listing/the-list/list-entry/1186086,1186086,Listing,II,CHURCH OF ST GEORGE,,"ROMAN CATHOLIC CHURCH, ","POST MEDIEVAL, ","Built 1868-9, ","BRICK, ","IRON, SLATE, ",CHURCH OF ST GEORGE,,SCOTSWOOD ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,THROCKLEY,NZ 18939 64419,54.97402881,-1.70566371,30 March 1987,30 March 1987,304363
https://historicengland.org.uk/listing/the-list/list-entry/1186128,1186128,Listing,II,BENWELL WATERWORKS CHIMNEY,,"CHIMNEY, ","EARLY 20TH CENTURY, ","Constructed 1904, ","ASHLAR, BRICK, ",,BENWELL WATERWORKS CHIMNEY,,AXWELL PARK VIEW,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 20721 64222,54.97218807,-1.67783966,30 March 1987,30 March 1987,304376
https://historicengland.org.uk/listing/the-list/list-entry/1186151,1186151,Listing,II,WHORLTON GRANGE,,"BARN, CART SHED, ENGINE HOUSE, FARM BUILDING, MODEL FARM, OFFICE, SHELTER SHED, STABLE, STOREHOUSE, WORKSHOP, ","POST MEDIEVAL, ","1849-60, ","ASHLAR, SANDSTONE, STONE, TIMBER, ","SLATE, ",WHORLTON GRANGE,,B6324,,,,,Woolsington,Newcastle upon Tyne,,WESTERHOPE,NZ 19231 67963,55.00586424,-1.70086557,30 March 1987,30 March 1987,304378
https://historicengland.org.uk/listing/the-list/list-entry/1186164,1186164,Listing,II,BUST OF ALDERMAN HAMOND 50 METRES NORTH EAST OF LODGE IN LEAZES PARK,,"BUST, COMMEMORATIVE MONUMENT, ","EARLY 20TH CENTURY, ","Constructed 1905, ","BRONZE, SANDSTONE, ",,BUST OF ALDERMAN HAMOND 50 METRES NORTH EAST OF LODGE IN LEAZES PARK,,BARRACK ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24100 64800,54.97723083,-1.6250076,30 March 1987,30 March 1987,304380
https://historicengland.org.uk/listing/the-list/list-entry/1186173,1186173,Listing,II,"FORMER OFFICERS' MESS, FENHAM BARRACKS",FENHAM BARRACKS O BLOCK,"HALL OF RESIDENCE, OFFICERS MESS, ","MODERN, POST MEDIEVAL, ","1804-1806, c1994, Late C20, ","ASHLAR, BRICK, SANDSTONE, ","SLATE, ","FORMER OFFICERS' MESS, FENHAM BARRACKS",,BARRACK ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 23772 65023,54.97925038,-1.63011355,17 December 1971,04 February 1999,304382
https://historicengland.org.uk/listing/the-list/list-entry/1186234,1186234,Listing,II,WHITEKNIGHTS,WHITEKNIGHTS,"CONSERVATORY, HOSPITAL, HOUSE, PSYCHIATRIC HOSPITAL, ","POST MEDIEVAL, ","1751, 1766, Late C18 and early C19, Late C19, Mid C18, ","ASHLAR, BRICK, RENDER, STUCCO, TIMBER, ","SLATE, ",WHITEKNIGHTS,,BELLE GROVE WEST,,,,,Non Civil Parish,Newcastle upon Tyne,,"SPITAL TONGUES, NEWCASTLE UPON TYNE",NZ 23738 65262,54.98139965,-1.63062506,17 December 1971,30 March 1987,304393
https://historicengland.org.uk/listing/the-list/list-entry/1186255,1186255,Listing,II,THE MITRE PUBLIC HOUSE,BENWELL TOWERS,"BISHOPS PALACE, COUNTRY HOUSE, PRIVATE CHAPEL, PUBLIC HOUSE, ","LATE 20TH CENTURY, POST MEDIEVAL, ","1887 addition, Altered 1881-1882, Altered by 1971, Constructed 1831, ","ASHLAR, RENDER, SANDSTONE, ","SLATE, ",THE MITRE PUBLIC HOUSE,,BENWELL LANE,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 21170 64485,54.97453263,-1.67080644,17 December 1971,30 March 1987,304397
https://historicengland.org.uk/listing/the-list/list-entry/1186735,1186735,Listing,II,POLICE STABLES,STABLES AND LODGE TO JESMOND DENE HOUSE,"HAYLOFT, LODGE, POLICE STATION, STABLE, ","POST MEDIEVAL, ","Early/mid C19, ","ASHLAR, SANDSTONE, ","SLATE, ",POLICE STABLES,,JESMOND DENE ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25402 67199,54.99872378,-1.60445466,8 May 1981,30 March 1987,304640
https://historicengland.org.uk/listing/the-list/list-entry/1186739,1186739,Listing,II,BRIDGE TO WEST OF JESMOND DENE MILL,,"FOOTBRIDGE, ","POST MEDIEVAL, ","c1862, ","SANDSTONE, ",,BRIDGE TO WEST OF JESMOND DENE MILL,,JESMOND DENE ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25718 67219,54.99888735,-1.59951337,30 March 1987,30 March 1987,304644
https://historicengland.org.uk/listing/the-list/list-entry/1186748,1186748,Listing,II,FOOTBRIDGE CROSSING OUSEBURN SOUTH OF RED WALK,,"FOOTBRIDGE, ","POST MEDIEVAL, ","c1870, ","RUBBLE, SANDSTONE, ",,FOOTBRIDGE CROSSING OUSEBURN SOUTH OF RED WALK,,JESMOND DENE ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 26099 66332,54.99089709,-1.5936383,30 March 1987,30 March 1987,304648
https://historicengland.org.uk/listing/the-list/list-entry/1186759,1186759,Listing,II,No name for this Entry,,"HOUSE, TERRACED HOUSE, ","POST MEDIEVAL, ","c1842, ","ASHLAR, BRICK, SLATE, ","SLATE, ",,48-50,JESMOND ROAD,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25094 65211,54.98087231,-1.60943786,30 March 1987,30 March 1987,304655
https://historicengland.org.uk/listing/the-list/list-entry/1187688,1187688,Listing,II,ENTRANCE SCREEN ADJACENT TO NORTH LODGE,,"GATE PIER, WALL, ","POST MEDIEVAL, ","1887, ","ASHLAR, RUBBLE, ",,ENTRANCE SCREEN ADJACENT TO NORTH LODGE,,,,,,,Stannington,Northumberland,,BLAGDON,NZ 21870 77515,55.09158619,-1.65887112,29 April 1987,29 April 1987,238991
https://historicengland.org.uk/listing/the-list/list-entry/1187699,1187699,Listing,II,OLD BOATHOUSE TO EAST OF NORTH END OF THE WHITE BRIDGE,,"BOAT HOUSE, LAKE, ","POST MEDIEVAL, ","Late C18, ","BRICK, RUBBLE, STONE, ",,OLD BOATHOUSE TO EAST OF NORTH END OF THE WHITE BRIDGE,,,,,,,Stannington,Northumberland,,BLAGDON,NZ 21730 77142,55.08824384,-1.66110041,29 April 1987,29 April 1987,238985
https://historicengland.org.uk/listing/the-list/list-entry/1187704,1187704,Listing,II,SUMMERHOUSE 400 METRES EAST OF BLAGDON HALL,,"SUMMERHOUSE, ","POST MEDIEVAL, ","C19, Late C18, ","STONE, ","LAKE DISTRICT SLATE, ",SUMMERHOUSE 400 METRES EAST OF BLAGDON HALL,,,,,,,Stannington,Northumberland,,BLAGDON,NZ 21922 77142,55.08823544,-1.65809248,29 April 1987,29 April 1987,238987
https://historicengland.org.uk/listing/the-list/list-entry/1187710,1187710,Listing,II,MEDIEVAL CROSS REMAINS IN NORTH WOOD,,"CROSS, MARKET CROSS, ","MEDIEVAL, POST MEDIEVAL, ","C19, early C19, Probably C13, ","IRON, SANDSTONE, ",,MEDIEVAL CROSS REMAINS IN NORTH WOOD,,,,,,,Stannington,Northumberland,,BLAGDON,NZ 22047 77095,55.0878076,-1.6561378,29 April 1987,29 April 1987,238989
,,,,,,,,,,,MEDIEVAL CROSS REMAINS IN NORTH WOOD,,,,,,,Stannington,Northumberland,,NORTH WOOD,NZ 22047 77095,55.0878076,-1.6561378,29 April 1987,29 April 1987,238989
https://historicengland.org.uk/listing/the-list/list-entry/1206462,1206462,Listing,II,HEPSCOTT HALL,,"BUILDING, HOUSE, TOWER, ","MODERN, POST MEDIEVAL, ","Built late C17, C18 extension, c1965, Probabe pre-late C17 structure, ","BRICK, STONE, ","ASPHALT, SLATE, TILE, ",HEPSCOTT HALL,,SIDE LANE,,,,,Hepscott,Northumberland,,,NZ 22419 84176,55.15141953,-1.64975411,20 October 1969,20 October 1969,238917
https://historicengland.org.uk/listing/the-list/list-entry/1206482,1206482,Listing,II,WANSBECK COTTAGE,,"HOUSE, POST OFFICE, ","POST MEDIEVAL, ","Second quarter of C19, ","ASHLAR, STONE, ","SLATE, ",WANSBECK COTTAGE,,B6343,,,,,Mitford,Northumberland,,,NZ 17379 85922,55.16731015,-1.72873129,29 April 1987,29 April 1987,238922
https://historicengland.org.uk/listing/the-list/list-entry/1206486,1206486,Listing,II,Highford Bridge,,"BRIDGE, ","POST MEDIEVAL, ","Constructed 1829-1830, ","STONE, ",,Highford Bridge,B6343,Mitford,,,,,Mitford,Northumberland,,,NZ 18043 85828,55.16644187,-1.71831415,20 October 1969,20 October 1969,238924
https://historicengland.org.uk/listing/the-list/list-entry/1206527,1206527,Listing,II,CHARLTON TOMB 13 METRES SOUTH OF CHURCH OF ST MARY MAGDALENE,,"COFFIN, GRAVE SLAB, TOMB, ","POST MEDIEVAL, ","1713, ","SANDSTONE, ",,CHARLTON TOMB 13 METRES SOUTH OF CHURCH OF ST MARY MAGDALENE,,,,,,,Mitford,Northumberland,,MITFORD,NZ 16905 85590,55.16434317,-1.73619155,29 April 1987,29 April 1987,238938
https://historicengland.org.uk/listing/the-list/list-entry/1206555,1206555,Listing,II,Numbers 1-3 The Carriage House,,"EXERCISE YARD, KENNELS, STABLE, WALL, WEATHER VANE, YARD, ","POST MEDIEVAL, ","c1820, ","STONE, ","LEAD, WELSH SLATE, WOOD, ",NUMBERS 1-3 THE CARRIAGE HOUSE,,MITFORD HALL DRIVE,,,,,Mitford,Northumberland,,MITFORD HALL,NZ 16456 85495,55.16350454,-1.74324466,29 April 1987,29 April 1987,238947
https://historicengland.org.uk/listing/the-list/list-entry/1206573,1206573,Listing,II,FOUNTAIN IN WALLED GARDEN 400 METRES WEST OF MITFORD HALL,,"FOUNTAIN, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, ",,FOUNTAIN IN WALLED GARDEN 400 METRES WEST OF MITFORD HALL,,,,,,,Mitford,Northumberland,,MITFORD HALL,NZ 16089 85527,55.16380407,-1.74900328,29 April 1987,29 April 1987,238949
https://historicengland.org.uk/listing/the-list/list-entry/1206578,1206578,Listing,II,The Lodge,,"GATE LODGE, ","POST MEDIEVAL, ","Early C19, Later than early C19, ","ASHLAR, ","WELSH SLATE, ",THE LODGE,,MITFORD HALL DRIVE,,,,,Mitford,Northumberland,,MITFORD HALL,NZ 16376 85727,55.16559189,-1.74448702,29 April 1987,29 April 1987,238951
https://historicengland.org.uk/listing/the-list/list-entry/1206580,1206580,Listing,II,FARMBUILDINGS TO NORTH OF MITFORD STEADS FARMHOUSE,FARM BUILDINGS AT MITFORD STEADS,"BARN, COW HOUSE, FARM BUILDING, FARMYARD, GRANARY, HORSE ENGINE, MODEL FARM, PIGSTY, SHELTER SHED, THRESHING BARN, WATER WHEEL, WATERMILL, ","20TH CENTURY, POST MEDIEVAL, ","1987, Early C19, Late C18, Late C19, ","BRICK, STONE, ","ASBESTOS, PANTILE, SCOTTISH SLATE, ZINC, ",FARMBUILDINGS TO NORTH OF MITFORD STEADS FARMHOUSE,,,,,,,Mitford,Northumberland,,MITFORD STEADS,NZ 17319 84879,55.15794004,-1.72973646,20 October 1969,29 April 1987,238953
https://historicengland.org.uk/listing/the-list/list-entry/1206588,1206588,Listing,II,TRANWELL HOUSE,,"VILLA, ","POST MEDIEVAL, ","c1840, ","ASHLAR, STONE, ","WELSH SLATE, ",TRANWELL HOUSE,,,,,,,Mitford,Northumberland,,TRANWELL,NZ1892683441,55.14496181,-1.70461338,29 April 1987,29 April 1987,238955
https://historicengland.org.uk/listing/the-list/list-entry/1206590,1206590,Listing,II,RUINS OF LADY CHAPEL ON NORTH BANK OF RIVER WANSBECK,,"CHAPEL, ","MEDIEVAL, ","Altered later C15, Built mid C14, ","STONE, ",,RUINS OF LADY CHAPEL ON NORTH BANK OF RIVER WANSBECK,,,,,,,Pegswood,Northumberland,,,NZ 22148 86025,55.16804632,-1.65386264,29 April 1987,29 April 1987,238957
https://historicengland.org.uk/listing/the-list/list-entry/1206594,1206594,Listing,II,DRAINAGE TUNNEL EXIT ON NORTH BANK OF RIVER WANSBECK,,"COLLIERY, TUNNEL PORTAL, WATER TUNNEL, ","POST MEDIEVAL, ","Late C18/early C19, ","STONE, ",,DRAINAGE TUNNEL EXIT ON NORTH BANK OF RIVER WANSBECK,,A197,,,,,Pegswood,Northumberland,,,NZ 20874 86721,55.17435549,-1.67381042,29 April 1987,29 April 1987,238959
https://historicengland.org.uk/listing/the-list/list-entry/1206599,1206599,Listing,II,COOKSWELL HOUSE,,"DATE STONE, HOUSE, ","POST MEDIEVAL, ","1768, Later than 1768, ","BRICK, SANDSTONE, ","WELSH SLATE, ",COOKSWELL HOUSE,,,,,,,Pegswood,Northumberland,,PEGSWOOD,NZ 21977 87462,55.18096641,-1.65643598,29 April 1987,29 April 1987,238961
https://historicengland.org.uk/listing/the-list/list-entry/1206633,1206633,Listing,II,Garden walls to south and east of Pegswood Farm,,"GARDEN WALL, ","POST MEDIEVAL, ","c1870, Mid C18, ","MORTAR, RUBBLE, STONE, ",,GARDEN WALLS TO SOUTH AND EAST OF PEGSWOOD FARM,,,PEGSWOOD VILLAGE,,,,Pegswood,Northumberland,,PEGSWOOD,NZ 22406 87450,55.18083943,-1.64970047,29 April 1987,29 April 1987,238966
https://historicengland.org.uk/listing/the-list/list-entry/1206635,1206635,Listing,II,Numbers 1-7 North Farm,,"BARN, ENGINE HOUSE, FARM BUILDING, FARMYARD, HORSE ENGINE, MODEL FARM, SHED, WALL, ","MODERN, POST MEDIEVAL, ","c1870, C20, Earlier than c1870, ","BRICK, ENGINEERING BRICK, MORTAR, RUBBLE, STONE, ","ASBESTOS, METAL, WELSH SLATE, ",NUMBERS 1-7 NORTH FARM,,,PEGSWOOD VILLAGE,,,,Pegswood,Northumberland,,PEGSWOOD VILLAGE,NZ 22378 87505,55.18133491,-1.65013582,29 April 1987,29 April 1987,238968
https://historicengland.org.uk/listing/the-list/list-entry/1206664,1206664,Listing,II,BUS SHELTER 10 METRES SOUTH OF FOOTBRIDGE,,"BUS SHELTER, ","MID 20TH CENTURY, ","Constructed 1937, ","STONE, WOOD, ","LAKE DISTRICT SLATE, ",BUS SHELTER 10 METRES SOUTH OF FOOTBRIDGE,,A1,,,,,Stannington,Northumberland,,STANNINGTON,NZ 21389 79369,55.10827008,-1.66627611,29 April 1987,29 April 1987,238970
https://historicengland.org.uk/listing/the-list/list-entry/1206666,1206666,Listing,II,"VALE HOUSE, WITH ATTACHED PIER, WALL AND RAILINGS",,"GATE PIER, HOUSE, RAILINGS, WALL, ","POST MEDIEVAL, ","Early C19, Late C18, ","STONE, ","WELSH SLATE, ","VALE HOUSE, WITH ATTACHED PIER, WALL AND RAILINGS",,A1,,,,,Stannington,Northumberland,,STANNINGTON VALE,NZ 21645 78354,55.0991384,-1.66234036,29 April 1987,29 April 1987,238972
https://historicengland.org.uk/listing/the-list/list-entry/1206670,1206670,Listing,II,"BELLASIS FARMHOUSE, ATTACHED WALL AND OUTBUILDING",,"DATE STONE, FARMHOUSE, HOUSE, OUTBUILDING, PRIVY HOUSE, WALL, ","MODERN, POST MEDIEVAL, ","1694, C18, Late C19/early C20, ","MORTAR, RUBBLE, STONE, ","SCOTTISH SLATE, WELSH SLATE, ","BELLASIS FARMHOUSE, ATTACHED WALL AND OUTBUILDING",,,,,,,Stannington,Northumberland,,BELLASIS,NZ 19431 78103,55.09697408,-1.69705224,29 April 1987,29 April 1987,238974
https://historicengland.org.uk/listing/the-list/list-entry/1206683,1206683,Listing,II,"THE SEED HOUSE, SOUTH WEST OF BLAGDON HALL STABLES, WITH WALL TO EAST",,"GATE, OUTBUILDING, STRUCTURE, WALL, ","MODERN, POST MEDIEVAL, ","C18, C20, Early C19, ","STONE, WROUGHT IRON, ","LAKE DISTRICT SLATE, WELSH SLATE, ","THE SEED HOUSE, SOUTH WEST OF BLAGDON HALL STABLES, WITH WALL TO EAST",,,,,,,Stannington,Northumberland,,BLAGDON,NZ 21494 77094,55.08782274,-1.66480128,29 April 1987,29 April 1987,238978
https://historicengland.org.uk/listing/the-list/list-entry/1206715,1206715,Listing,II,"GARDEN WALLS, ATTACHED OUTBUILDINGS, GREENHOUSE AND PILLARS, WEST OF BLAGDON HALL",,"GARDEN WALL, GLASSHOUSE, OUTBUILDING, ","20TH CENTURY, POST MEDIEVAL, ","1926-1938 alterations, Constructed late C18 or early C19, ","ASHLAR, BRICK, CAST IRON, GLASS, STONE, WOOD, WROUGHT IRON, ","SLATE, ","GARDEN WALLS, ATTACHED OUTBUILDINGS, GREENHOUSE AND PILLARS, WEST OF BLAGDON HALL",,,,,,,Stannington,Northumberland,,BLAGDON,NZ 21197 77082,55.08772761,-1.66945503,29 April 1987,29 April 1987,238980
https://historicengland.org.uk/listing/the-list/list-entry/1206721,1206721,Listing,II,"STATUARY IN SCULPTURE GARDEN, 40 METRES SOUTH EAST OF STONE BRIDGE",,"STATUE, ","POST MEDIEVAL, ","Mid C19, ","MARBLE, ",,"STATUARY IN SCULPTURE GARDEN, 40 METRES SOUTH EAST OF STONE BRIDGE",,,,,,,Stannington,Northumberland,,BLAGDON,NZ 21656 77129,55.08813024,-1.66226071,29 April 1987,29 April 1987,238983
https://historicengland.org.uk/listing/the-list/list-entry/1207086,1207086,Listing,II,HYLTON HOUSE AND ATTACHED GARDEN WALL,WEST HYLTON HOUSE,"GARDEN WALL, HOUSE, ","POST MEDIEVAL, ","Late C18, ","ASHLAR, BRICK, RUBBLE, SANDSTONE, STONE, ","CONCRETE, TILE, ",HYLTON HOUSE AND ATTACHED GARDEN WALL,42,HIGH STREET,,,,,Non Civil Parish,Sunderland,,"SOUTH HYLTON, SUNDERLAND",NZ 35164 56906,54.90564136,-1.45312066,10 November 1978,17 October 1994,391473
